product_name,review_title,rating,pros,cons,full_content,page_number
ClickUp,I CU baby!,N/A,"Creating forms in CU is excellent feature.Connecting all team members in one place that seems smooth.Not boring Ui + UX is priceless when you think others, I mean Jira, Trello etc.","As a designer, I desperately need a “Zeplin"" integration. If you can, it will be awesome!Also instant ""Google Meet"" feature which can be trigger in a task is a need.Why do we have to use Slack to chat? You may add chat board under Pulse.","I CU baby!Rating: 9 out of 10IncentivizedJuly 27, 2022Use Cases and Deployment ScopeWe are a software tech company that has various ventures under our umbrella. Each venture has its own digital product that continuously evolving by our development team. All development and design processes are plann...",59
ClickUp,Aligning with ClickUp,N/A,Organize tasksDocument notes related to those tasksProvide visibility to the rest of the organization on the progress,Migration from Atlassian to ClickUp Docs,"Aligning with ClickUpRating: 10 out of 10IncentivizedJuly 27, 2022Use Cases and Deployment ScopeWe use it for day-to-day work tracking, documenting, IT help desk, etc. It provides visibility for the rest of the team while keeping certain things private to the team as well when appropriate, and works...",59
ClickUp,One stop solution for research lab management,N/A,"Organize activities under different ""Spaces""""Bird's eye"" view of everything, sorted by different fieldsInclusion of all tools required for management in one common interfaceIntegration with external programs such Slack e-mail and calendarsunlimited task/subtask structureTasks organization into Spaces, folders and lists","Time tracking could be easier and automated, customizable by list/task/etc.Integration with Outlook Calendars and To-do lists would be a plusColor-coded lists would be interesting.","One stop solution for research lab managementRating: 10 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeI am a scientific researcher, and I use ClickUp to manage my research portfolio. Part of my work involves direct collaborations with other scientists, while another part is connect...",59
ClickUp,N/A,N/A,,,"User Review: Click Up Allows A Simple & Clear View Of Project ManagementAugust 31, 2022Duration:5:15...",59
ClickUp,N/A,N/A,,,"ClickUp Aids In Delegating Out Tasks To Team Members :Product ReviewAugust 4, 2022Duration:3:36...",59
ClickUp,N/A,N/A,,,"ClickUp Review: Enables Accountability Between Team Members When Working ProjectsAugust 4, 2022Duration:2:44...",59
ClickUp,N/A,N/A,,,"ClickUp Review: Works To Effectively Keep Collaboration On Track Across OfficesJuly 28, 2022Duration:2:20...",59
ClickUp,N/A,N/A,,,"ClickUp Allows Project Status To Be Monitored By Whole Team To Stay On Track :Product ReviewJuly 28, 2022Duration:3:32...",59
ClickUp,N/A,N/A,,,User Review: Click Up Allows A Simple & Clear View Of Project Management...,60
ClickUp,N/A,N/A,,,ClickUp Aids In Delegating Out Tasks To Team Members :Product Review...,60
ClickUp,N/A,N/A,,,ClickUp Review: Enables Accountability Between Team Members When Working Projects...,60
ClickUp,"Just get Clickup, trust me.",N/A,Sprint boards are clear and organizedClickup docs are a well-rounded feature with great flexibilityTemplates are easy to use and save us time and energy,Whiteboards are not functioning properly yet: elements disappear and rework is neededUsing / commands inside the description of a taskFrequent degraded performance,"Just get Clickup, trust me.Rating: 10 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeMy team uses Clickup for our product backlog and general sprint tracking. We also use ClickUp docs to create PRDs and for overall documentation development, note-taking, and research. The ClickUp ca...",60
ClickUp,Great complete project management tool.,N/A,Time tracking.Multi-device functionality.Helpdesk service.,The way to set up connections with e-mail or other apps is not always straightforward or especially easy to find.Sometimes the interface lags.,"Great complete project management tool.Rating: 9 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeClickUp is used to track product development progress, track billable time on projects, and delegate tasks to colleagues. Also, it's used to specify workflows and checklists for different...",60
ClickUp,Game Changer.,N/A,Task tracking - the different layouts for tasks are useful when you have a diverse group of people who need alternative visual cues.External email from a task to allow communication with 3rd parties on an issue.Customisable views.Customisable statuses.Custom fields.,Mobile app. I find the functionality limited as someone who needs a 'whole of company' view. Not being able to send emails in comments is limiting as well.Home page customisation.Automations could be more extensive and allow for custom field values to be used.Description in tasks could be populated using custom fields and forms.,"Game Changer.Rating: 10 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeClickUp is my task and Project Management system. Spaces and folders allow different team members to access and address tasks, track progress, and record time. One of the major benefits is using it as a place to ...",60
ClickUp,As custom as you need it to be!,N/A,Task management.Goal tracking.Integration and customization.,Goal management.Speed (app is slow).Communication between teams and employees (chat).,"As custom as you need it to be!Rating: 9 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeWe use it for task management, communication with clients, doc sharing with clients, and communicating with vendors and outside consultants.ProsTask management.Goal tracking.Integration and custo...",60
ClickUp,"ClickUp just ""clicks"" for me!",N/A,Detailed to-do lists with tasks and subtasks.Ability to add ALL the information I need for a task/project in one place.Ease of finding what I am looking for by utilizing the search or filter functions.,Can be a bit overwhelming to use all of its features - definitely a learning curve.The calendar function shows tasks and appointments - I'd love to be able to choose one or the other depending on what I need at a given moment.A little clunky to duplicate tasks from one list to another.,"ClickUp just ""clicks"" for me!Rating: 10 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeClickUp is an invaluable tool for organization of projects and tasks in my small business. Being a one-person small business involves wearing all the hats and ClickUp helps me to keep both project...",60
ClickUp,Give IT a Click!,N/A,Information.Planning.Execution.Feedback.Time management.,Customization of time report CSV export.,"Give IT a Click!Rating: 9 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeThe Polus company is an IT development and support company. We discovered ClickUp early this year and decided to make the move to it from another big platform after a period of trying it on a live project. Clic...",60
ClickUp,Easy to Implement and Increase Productivity,N/A,Templates.Different views.Overall view.It’s such an easy-to-use program. Easy to begin and train yourself.,,"Easy to Implement and Increase ProductivityRating: 10 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeHR hiring processes - to ensure we don’t miss anything when onboarding a new contractor.Sales processes - to ensure the new client gets moved through the onboarding process successfu...",60
ClickUp,"Great for project management, think I am missing out on a lot of other functions that are unclear to me.",N/A,The templates are amazing for complex repeating tasks.It is fairly easy to set up new people and interns as they onboard.It captures throughs on panels to allow fast easy meetings.,I think there is more functionality but its too confusing for me to figure it out.CRM is not useful (if it even exists).The updates are hard to follow and less useful than they could be i.e. the emails etc. about what's new.,"Great for project management, think I am missing out on a lot of other functions that are unclear to me.Rating: 8 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeWe use it as an operations and project management tool. It tells us what we need to do from day to day.ProsThe templates a...",60
ClickUp,An all-in-one collaboration project management tool with a contemporary feel to it,N/A,It allows you to create very quickly new projects onto which you can easily assign tasks.It allows you to add assignees and watchers which involves easily the whole team.It gives a fantastic overview structure of all the tasks with their status related to a project.It has a useful calendar feature that can be used showing different things.,,"An all-in-one collaboration project management tool with a contemporary feel to itRating: 10 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeI am using it in two ways:<ol><li>I am completing tasks that where assigned to me by my Project Manager sometimes in greater details and someti...",60
ClickUp,Definitely worth it!,N/A,Keep projects organized.Send out Due Date reminders.Follow-up emails on outstanding tasks.,The subtask function is difficult when you are trying to move tasks in different orders.The app freezes often.,"Definitely worth it!Rating: 10 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeTo track projects and keep up with deadlines. It helps us manage our day-to-day business better. Being new to the team I struggled with being organized and following up with our projects. I have completed ...",60
ClickUp,N/A,N/A,,,"User Review: Click Up Allows A Simple & Clear View Of Project ManagementAugust 31, 2022Duration:5:15...",60
ClickUp,N/A,N/A,,,"ClickUp Aids In Delegating Out Tasks To Team Members :Product ReviewAugust 4, 2022Duration:3:36...",60
ClickUp,N/A,N/A,,,"ClickUp Review: Enables Accountability Between Team Members When Working ProjectsAugust 4, 2022Duration:2:44...",60
ClickUp,N/A,N/A,,,"ClickUp Review: Works To Effectively Keep Collaboration On Track Across OfficesJuly 28, 2022Duration:2:20...",60
ClickUp,N/A,N/A,,,"ClickUp Allows Project Status To Be Monitored By Whole Team To Stay On Track :Product ReviewJuly 28, 2022Duration:3:32...",60
ClickUp,N/A,N/A,,,User Review: Click Up Allows A Simple & Clear View Of Project Management...,61
ClickUp,N/A,N/A,,,ClickUp Aids In Delegating Out Tasks To Team Members :Product Review...,61
ClickUp,N/A,N/A,,,ClickUp Review: Enables Accountability Between Team Members When Working Projects...,61
ClickUp,Amazing and Powerful All-in-One Software,N/A,Reminders.Workflow.Lists.Tasks.,Customization.Ease of use.,"Amazing and Powerful All-in-One SoftwareRating: 9 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeWe use it for workflow and communication.ProsReminders.Workflow.Lists.Tasks.ConsCustomization.Ease of use.Likelihood to RecommendIt's well suited for creating a workflow between departme...",61
ClickUp,Love using ClickUp,N/A,Organizing tasks.Creating tasks.Assigning tasks.,Loading pages faster.Sometimes the app is slow/glitching.Needs a more friendly UI.,"Love using ClickUpRating: 10 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeManaging a social media schedule and other marketing campaigns. Programmers can easily make a list of bugs/need to do stuff and mark them as complete.ProsOrganizing tasks.Creating tasks.Assigning tasks.ConsL...",61
ClickUp,"How to digitalize an old-fashioned family business affordably, so that your management would allow you to spend the money for this at all.",N/A,"Provides visibility of tasks (deadlines, assignees, progress).Allows analysis of production capacities based on ongoing and completed tasks.Improves inter-team communication.Allows better administration of pay-roll and labor law regulations.Allows quick exchange of documents (i.e. invoices for payment, draft legal agreements).Allows automation of processes (mostly in administration), that would otherwise require much more expensive software.",,"How to digitalize an old-fashioned family business affordably, so that your management would allow you to spend the money for this at all.Rating: 10 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeWe use ClickUp to organize processes better and improve inter-team communication. We ar...",61
ClickUp,"Great tool, difficult to implement",N/A,Managing tasks and projects.Knowledge/Wiki.Personal to do list.,The dashboards need to be better. I frequently export ClickUp data elsewhere because it's not enough.The speed is slow - it's difficult to demonstrate the value to the team when it's lagging.The mobile app makes it difficult to input tasks on the fly - there needs to be a default task list.Mobile app needs more improvements for managing groups of tasks.,"Great tool, difficult to implementRating: 8 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeWe use it for our core business function tracking. Task list/responsibilites for each department, we use it as a CRM, and we use it to manage orders, knowledge (wiki), and more.It's embedded i...",61
ClickUp,Everybody's solution,N/A,Time tracking during and after work.Making useful dashboards.Transparent task management.,"Search in specific documents.Sub-tasks are not displayed during export.Automatisms often run very slowly and if I don't wait for the end, it jumps back to the end of the automatism while I've already made changes.","Everybody's solutionRating: 9 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeThe company uses ClickUp as a basic task management system where every employee can create their own tasks, estimate time and track time. The board can see who has too many tasks and who can take on more. A...",61
ClickUp,ClickUp all the way for productivity!!,N/A,"Different options to group the tasks is a wonderful feature.Ability to see the time sheet of a group of people for a given period of time.Reports feature.""Me"" Mode is a great feature.",The time sheet shows different times tracked for other employees even though they have tracked the time properly.Occasional glitches.,"ClickUp all the way for productivity!!Rating: 8 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeWe use ClickUp to keep track of tasks and manage time productively. ClickUp has been of great help in providing documents and tracking proper time on each task, and also keeping the data d...",61
ClickUp,ClickUp: my perfect business partner!,N/A,"Tasks management.Client project management.RemindersRecurring Tasks.Their client support, its great!","Sometimes it gets a little bit slow.The mobile version could improve and be easy to use, more ""friendly"".Type of tasks.","ClickUp: my perfect business partner!Rating: 10 out of 10IncentivizedJuly 26, 2022Use Cases and Deployment ScopeWe use it to manage our clients and their tasks. We have recurring tasks happening every week and it's very useful. Also, it's very important to keep an eye on all the tasks and their assi...",61
ClickUp,"Solid App. Makes me a sane, productive person...",N/A,I really like the flexibility of visual representation of stages of a project.Editing is easy.User interface is fairly intuitive.Robust set of tools for organization and communication.,"I like the flexibility, but it can be overwhelming at times. Some easy-to-access tutorials which at the site of the features that include examples of when you might want to use such a feature would be helpful.","Solid App. Makes me a sane, productive person...Rating: 10 out of 10IncentivizedJuly 22, 2022Use Cases and Deployment ScopeI run three businesses, so I use click-up to keep my short-term priorities on track and re-evaluate long-term goals. I love the flexibility it offers and allows me to visualize ...",61
ClickUp,All the Important Things in One Place,N/A,Tasks organizationProject timelineCollecting data from the internetEasy communication with partners,Timing for your tasks can consider blocks like the Pomodoro systemReminders to my email can show the information more clearlyNever have been so sure about how to seize all the tools available when you create a task,"All the Important Things in One PlaceRating: 10 out of 10IncentivizedJuly 22, 2022Use Cases and Deployment ScopeI have many projects ongoing and usually can organize everything on ClickUp easily and keep in touch with my colleagues. Having 3 boards allow me to have a broader vision about the advance...",61
ClickUp,ClickUp Is a Superb Tool for Task Teamwork and Project Management,N/A,Task trackingProject managementSupport and trainingAutomationIntegration with other productsTemplating tasks and workflows,The platform has occasional performance issues - always addressed quickly though,"ClickUp Is a Superb Tool for Task Teamwork and Project ManagementRating: 10 out of 10IncentivizedJuly 22, 2022Use Cases and Deployment ScopeWe use ClickUp to handle ongoing workloads and manage our projects. It's used across the whole of the UK &amp; US organizations, and our clients can work with u...",61
ClickUp,N/A,N/A,,,"User Review: Click Up Allows A Simple & Clear View Of Project ManagementAugust 31, 2022Duration:5:15...",61
ClickUp,N/A,N/A,,,"ClickUp Aids In Delegating Out Tasks To Team Members :Product ReviewAugust 4, 2022Duration:3:36...",61
ClickUp,N/A,N/A,,,"ClickUp Review: Enables Accountability Between Team Members When Working ProjectsAugust 4, 2022Duration:2:44...",61
ClickUp,N/A,N/A,,,"ClickUp Review: Works To Effectively Keep Collaboration On Track Across OfficesJuly 28, 2022Duration:2:20...",61
ClickUp,N/A,N/A,,,"ClickUp Allows Project Status To Be Monitored By Whole Team To Stay On Track :Product ReviewJuly 28, 2022Duration:3:32...",61
ClickUp,N/A,N/A,,,User Review: Click Up Allows A Simple & Clear View Of Project Management...,62
ClickUp,N/A,N/A,,,ClickUp Aids In Delegating Out Tasks To Team Members :Product Review...,62
ClickUp,N/A,N/A,,,ClickUp Review: Enables Accountability Between Team Members When Working Projects...,62
ClickUp,ClickUp has clicked with me.,N/A,"The ability to customise the features you can apply how you want.The integrations with other platforms help streamline processes.Online collaboration, which is important for our team, is smooth.",Sometimes the app is slow/glitching.Recorded webinars on examples of how to use different views effectively.More personalisation with text - word art etc...,"ClickUp has clicked with me.Rating: 9 out of 10IncentivizedJuly 21, 2022Use Cases and Deployment ScopeI use our ClickUp boards to manage our case workflows and record conversations, information, and files via the application. Rather than a task representing a product in a process, ours represent an ...",62
ClickUp,Ultimate Task Management Software for a Short Attention Span,N/A,Folder view keeps projects organizedTemplates save significant time setting up new projectsAssigning tasks to team members keeps them accountable for workSetting due dates keeps us on task,Gmail integrationBetter way to view daily task list,"Ultimate Task Management Software for a Short Attention SpanRating: 9 out of 10IncentivizedJuly 19, 2022Use Cases and Deployment ScopeWe have multiple sub-departments in our Firearms department, including Raffles, Online Sales, Federal Compliance, Marketing, etc. I use ClickUp to manage each sub-dep...",62
ClickUp,What Am I Thinking of ClickUp?,N/A,Task hierarchySetting dependencies easilyCustomizable status,"Restoring archived items; when the tasks are deleted and restored, the subtasks should also be restoredSimple UI for home pageDetailed search","What Am I Thinking of ClickUp?Rating: 9 out of 10IncentivizedJuly 19, 2022Use Cases and Deployment ScopeWe use ClickUp to follow up on the business process and see what our teammates are working on. Each person has the responsibility to add their own tasks to inform others and also follow up on her/...",62
ClickUp,Simply Click Up,N/A,Fast communicationEasy job trackingProviding multiple connections on a single systemToolsEasy planning,Development of statusesInterface standardThere's no other,"Simply Click UpRating: 9 out of 10IncentivizedJuly 19, 2022Use Cases and Deployment ScopeIt provides the opportunity to store all business documents of the company in an organized manner. It facilitates the manager's job tracking. It informs about the starting progress and finishing processes of a j...",62
ClickUp,Managing Life Gets Better With ClickUp,N/A,User experienceTime trackingWhiteboardCalculation functions,Tutorials,"Managing Life Gets Better With ClickUpRating: 10 out of 10IncentivizedJuly 19, 2022Use Cases and Deployment ScopeOur company didn't experience the project management tools before, but my team started using ClickUp to manage the project regarding Marketing activities. ClickUp provides me with an acce...",62
ClickUp,ClickUp - a Startup's Experience,N/A,Task managementTeam task overviewsTask assignment to other team membersDashboards showing overall completeness of projectsGantt charts,Too many options for use casesWhen creating a field it is hard to see if that field already exists and our team ends up creating multiple different fields that track the same thingAn easier way to track daily goals and objectives. Maybe a simpler view like Microsoft To-do can keep you on track for daily tasks without the clutter of viewing the entire ClickUp software,"ClickUp - a Startup's ExperienceRating: 9 out of 10IncentivizedJuly 18, 2022Use Cases and Deployment ScopeTask management. We started using it as a customer management system for a while but realized it was difficult to implement. We now use it for most task management and goal tracking purposes. We...",62
ClickUp,ClickUp Makes All Other Productivity Platforms Look Bad,N/A,Task trackingGantt chartsCalendarsTask relationshipsGitHub integrationOffice 365 integration,"Would love even easier github integration (me being picky)Exports to CSV (or Excel, but AT LEAST CSV in free plan) outside of business plan. You get only 5 per lifetime of account, no monthly resets.","ClickUp Makes All Other Productivity Platforms Look BadRating: 10 out of 10IncentivizedJuly 18, 2022Use Cases and Deployment ScopeWe use it in conjunction with Microsoft Office 365 (Teams, rest of suite). The integration is excellent and pretty seamless. Our organization's departments each have a Cl...",62
ClickUp,ClickUp Is Everything You Need Today and Will Need Tomorrow,N/A,"Scalable - Whether you're one person or 50, ClickUp works for youCost efficient – you get everything for less than any other SaaS product out thereResponsive customer service – love that I can get a human to answer my questions easily",The learning curve is steep but there are some excellent consultants out there with training programsI would love for clients to be able to see their dashboards without logging in. I want a truly public dashboard,"ClickUp Is Everything You Need Today and Will Need TomorrowRating: 10 out of 10IncentivizedJuly 18, 2022Use Cases and Deployment ScopeEverything is possible with ClickUp. It does what ALL the other programs do, only at a fraction of the cost. The possibilities are truly endless. I wanted a system th...",62
ClickUp,Project Engineer Using Clickup for Two Years,N/A,"Different Views for the tasks, and adding same tasks to different listsContinuously adding new featuresIt is customizableFollowing up with clients to get feedback and improve",,"Project Engineer Using Clickup for Two YearsRating: 9 out of 10IncentivizedJuly 18, 2022Use Cases and Deployment ScopeWe have our SOPs defined as templates, once needed theywill be imported assigned, and distributed between teams. We use ClickUp to:Manage projects; as a project-orientedcompany we us...",62
ClickUp,ClickUp Your Productivity and Project Management,N/A,It helps us to create different tasks at different stages of its developmentIt increases project managementIt allows us to track our productivity and efficiencyIt creates transparency among employees as we can always see what our co-workers are busy doing,"It would be beneficial to keep a separate notification that pops up when someone has mentioned you on a board or in a comment as one can easily miss thoseAs much as it is user-friendly, some people have struggled to navigate it and a video tutorial might be the best solution for this navigation issueIt would be beneficial to keep sub-categories closed until users wish to open them","ClickUp Your Productivity and Project ManagementRating: 9 out of 10IncentivizedJuly 18, 2022Use Cases and Deployment ScopeOur organization uses ClickUp to manage our tasks, update tasks that we are busy with and ensure that we fulfill our project management as best we can. It is user-friendly which ...",62
ClickUp,N/A,N/A,,,"User Review: Click Up Allows A Simple & Clear View Of Project ManagementAugust 31, 2022Duration:5:15...",62
ClickUp,N/A,N/A,,,"ClickUp Aids In Delegating Out Tasks To Team Members :Product ReviewAugust 4, 2022Duration:3:36...",62
ClickUp,N/A,N/A,,,"ClickUp Review: Enables Accountability Between Team Members When Working ProjectsAugust 4, 2022Duration:2:44...",62
ClickUp,N/A,N/A,,,"ClickUp Review: Works To Effectively Keep Collaboration On Track Across OfficesJuly 28, 2022Duration:2:20...",62
ClickUp,N/A,N/A,,,"ClickUp Allows Project Status To Be Monitored By Whole Team To Stay On Track :Product ReviewJuly 28, 2022Duration:3:32...",62
ClickUp,N/A,N/A,,,User Review: Click Up Allows A Simple & Clear View Of Project Management...,63
ClickUp,N/A,N/A,,,ClickUp Aids In Delegating Out Tasks To Team Members :Product Review...,63
ClickUp,N/A,N/A,,,ClickUp Review: Enables Accountability Between Team Members When Working Projects...,63
ClickUp,How ClickUp Helped Us Improve Communication,N/A,Task progressionProject managementOrganization,NotificationsBugs,"How ClickUp Helped Us Improve CommunicationRating: 9 out of 10IncentivizedJuly 18, 2022Use Cases and Deployment ScopeClickUp helps me manage the progress of each task and distribute it to our team accordingly. We previously had to use too many platforms between our clients, our freelancers, and the ...",63
ClickUp,The Best All-in-one Software for Project Management,N/A,Task management including dependenciesTime trackingIntuitive UI,"Ability to build a custom report of time tracked, not just export generic CSV data","The Best All-in-one Software for Project ManagementRating: 10 out of 10IncentivizedJuly 18, 2022Use Cases and Deployment ScopeClickUp has become our core project management software as well as one of our main communication channels for sharing project information and files. The built-in time trackin...",63
ClickUp,Confidence to Work With Freelancers,N/A,"Document creationCollaborationSo many ""view"" options for how your brain works",The UI might start to get busyMore freedom with the mind-maps so you can include things that aren't tasks,"Confidence to Work With FreelancersRating: 10 out of 10IncentivizedJuly 18, 2022Use Cases and Deployment ScopeI use ClickUp to communicate with the 2 freelancers that support me in my business, saving time on calls and allowing each of us to collaborate effectively. I use both the tasks and document...",63
ClickUp,ClickUp = Worth It,N/A,"Flexibility - I can create (almost) anything I want out of ClickUp.Improving features quickly - they're constantly updating.Integrations - though some key ones for us are missing, ClickUp integrates with dozens of other platforms for a seamless workflow.","Can't bulk edit certain aspects of tasks (relationships, sprint points, adding to lists)For as flexible as most of the platform is, they're missing a bit of flexibility with how the tasks appear, how you can use dashboards, and how you can use certain things like formula fieldsDoesn't integrate with SalesForce and Quickbooks, which would be really great for our team to have a true all-in-one experience","ClickUp = Worth ItRating: 10 out of 10IncentivizedJuly 16, 2022Use Cases and Deployment ScopeWe serve clients. We create a plan for each client that details how we'll help their business break its plateau and increase sales and revenue. We use ClickUp to organize the deliverables we promise to our c...",63
ClickUp,Streamed lined data in one place,N/A,Tracking of project status and assignments.Incident tracking and coordination.Internal and external team communication on tasks.,It would be great to be able to clone and link tasks and have them both auto update.Auto refresh. A lot of times we add a task and have to force a refresh to see it.,"Streamed lined data in one placeRating: 9 out of 10IncentivizedJuly 16, 2022Use Cases and Deployment ScopeProject management and incident tracking ClickUp is helping to coordinate between teams.ProsTracking of project status and assignments.Incident tracking and coordination.Internal and external te...",63
ClickUp,Life just gets easier with ClickUp,N/A,Project ManagementTime TrackingData exportIntegrationsDashboards,Speed,"Life just gets easier with ClickUpRating: 10 out of 10IncentivizedJuly 16, 2022Use Cases and Deployment ScopeWe moved to ClickUp over a year ago from Asana. As a Digital Agency we needed a comprehensive system, which, on one hand, would allow us to manage different projects from a wide range of serv...",63
ClickUp,ClickUp strikes the perfect balance between being complex and easy to use!,N/A,Easy to get started and use.Things are well laid out.Integrates well with other tools such as github.,"Performance and bugs. I have to refresh the page several times a day. Things are slow to the point that when you try and add a new ticket it can take several minutes. And sometimes it's not clear if the new ticket got added or not.Doesn't have a great way to hand off tickets to other teams. Aka sends a ticket to another team for testing and then has them send it back. Essentially, workflows.","ClickUp strikes the perfect balance between being complex and easy to use!Rating: 7 out of 10IncentivizedJuly 16, 2022Use Cases and Deployment ScopeWe use it as our primary ticking system for software development. I've also introduced it to the rest of the company and several teams are now currently...",63
ClickUp,ClickUps Hiccups,N/A,User friendlyCustomizableVisually engaging,Inconsistent functionality with refreshing and loading.Extremely poor search feature.Inability to save specific settings (Folders sorting AtoZ).Overly broad data encapsulation for dashboard widgets.Inconsistent and poorly functioning scrolling for longer lists.Unfavorable default notification settings.,"ClickUps HiccupsRating: 5 out of 10IncentivizedJuly 16, 2022Use Cases and Deployment ScopeClickUp is used across several different business areas in multiple capacities. I am part of a small subgroup that oversees implementation, training, and user issues and also serve as one among a small, interna...",63
ClickUp,I see the value in Clickup even if others don't,N/A,Visual organizationCustomizationThemes,"There's a lot going on visually - maybe simplify the screen and let users add on as needed.Provide a customization tutorial (""what do you use this for? Here are some suggested ways you can use ClickUp for that..."")","I see the value in Clickup even if others don'tRating: 9 out of 10IncentivizedJuly 16, 2022Use Cases and Deployment ScopeMy colleagues and our leadership have tried to implement ClickUp as a project management and product roadmap tool but their attempts have been unsuccessful. Only some folks in my ...",63
ClickUp,"ClickUp has what it takes in its name, it is one Up for all the rest!",N/A,FormsNotesProject TrackingAssigning duties,Menu LayoutDelegation Permission visibilitytemplate forms already created to use,"ClickUp has what it takes in its name, it is one Up for all the rest!Rating: 10 out of 10IncentivizedJuly 16, 2022Use Cases and Deployment ScopeWe use ClickUp for many different aspects of our business, from tracking meeting notes to taking surveys, receiving ticket requests to our helpdesk, and, of...",63
ClickUp,N/A,N/A,,,"User Review: Click Up Allows A Simple & Clear View Of Project ManagementAugust 31, 2022Duration:5:15...",63
ClickUp,N/A,N/A,,,"ClickUp Aids In Delegating Out Tasks To Team Members :Product ReviewAugust 4, 2022Duration:3:36...",63
ClickUp,N/A,N/A,,,"ClickUp Review: Enables Accountability Between Team Members When Working ProjectsAugust 4, 2022Duration:2:44...",63
ClickUp,N/A,N/A,,,"ClickUp Review: Works To Effectively Keep Collaboration On Track Across OfficesJuly 28, 2022Duration:2:20...",63
ClickUp,N/A,N/A,,,"ClickUp Allows Project Status To Be Monitored By Whole Team To Stay On Track :Product ReviewJuly 28, 2022Duration:3:32...",63
ClickUp,N/A,N/A,,,User Review: Click Up Allows A Simple & Clear View Of Project Management...,64
ClickUp,N/A,N/A,,,ClickUp Aids In Delegating Out Tasks To Team Members :Product Review...,64
ClickUp,N/A,N/A,,,ClickUp Review: Enables Accountability Between Team Members When Working Projects...,64
ClickUp,ClickUp is the best thing to happen to business since the invention of Capitalism,N/A,Improved cross functional team coordinationIncreased Speed of ImplementationImproved TransparencyImproved KPI tracking,The automated Gantt feature is a bit difficult to use. When modifying a single task time frame it does not always appropriately change the other dependent tasks leading to incorrect time frames that need to be manually modified for every other task.,"ClickUp is the best thing to happen to business since the invention of CapitalismRating: 10 out of 10IncentivizedJuly 16, 2022Use Cases and Deployment ScopeIn a complex system of Research and Development with multiple studies spread across several continents, we have found that linking our teams and...",64
ClickUp,Why I use ClickUp for my Bookkeeping Agency,N/A,Structure. I like that the spaces have folders and sub folders.View - like that the views can be changed. List and calendar are my favourites.Documents - its great that these can be moved around in ClickUp.,Videos - provide links in the software on how to.Undo - This was hard for me to find and I use it a lot.Dashboards - I'd like to be able to move this to above favourites.,"Why I use ClickUp for my Bookkeeping AgencyRating: 9 out of 10IncentivizedJuly 16, 2022Use Cases and Deployment ScopeI use ClickUp for workflow management, marketing automation procedure manuals, and notes. I have 50 clients, all with different requirements. ClickUp lets me schedule the work and tra...",64
ClickUp,Our employees love ClickUp,N/A,Easily create tasks from a single click using a browser extension.Various dashboard options to display tasks.Easy to update status to show task progression.,"The interface for selecting specific times associated with dates feels a bit clumsy.Found that some users had status labels with the same name, but were treated as different statuses - this caused confusion.We want to use ClickUp for more documentation (individual as well as a company KB) but haven't found the interface engaging for most users.","Our employees love ClickUpRating: 10 out of 10IncentivizedJuly 15, 2022Use Cases and Deployment ScopeAs a small growing company with some employees working remotely, we needed a system that provided transparency and accountability for projects we work on as teams.ClickUp initially provided the follo...",64
ClickUp,ClickUp is perfect for organization within companies and departments!,N/A,OrganizeProvide the option to move projects around.Allow for collaboration within teams.,"The interface gets crowded a bit when you have a lot going on, so maybe some more space would be helpful.Creating a chat feature for those who are using ClickUp simultaneously would be helpful.Having a ""status"" that has just open projects without deadlines attached to them would be great.","ClickUp is perfect for organization within companies and departments!Rating: 9 out of 10IncentivizedJuly 15, 2022Use Cases and Deployment ScopeWe use ClickUp as an organizational tool. This helps us keep track of all of our projects not just for ourselves but with our teams and the teams that we col...",64
ClickUp,"Does what is says on the tin,  a flexible, useful productive tool",N/A,Configurable - easy to adapt to multiple uses.Ability to take input from other sources.Easy to use and organize tasks.,Needs to improve the range of input sources it reads in from - for example Jira Service Desk.Ability to have countdown timers on the tickets.,"Does what is says on the tin,  a flexible, useful productive toolRating: 8 out of 10IncentivizedJuly 15, 2022Use Cases and Deployment ScopeWe use ClickUp in a variety of ways, from organizing support tickets, and project backlogs to simple to-do lists for new starters, etc. - it's simple to use, ver...",64
